label,object_id,angular_error_deg,sde,dist_origin_centroid_norm,sphericity
delegated,388d83f25e045007efe85e37dd46e84a,86.3243,0.236821,0.22264962009693107,0.5879888034323643
delegated,3891210a28be585fb9ac96152ab66583,89.7879,0.217145,0.18159885375716875,0.7629548610982356
delegated,38d4d7313a3698704bbe1e20736de8a2,73.6481,0.222415,0.1762883540838638,0.7319870557378299
delegated,38e367e4421ec3cbba70cedf91706353,88.3254,0.18971,0.2357927611520623,0.6970416959721145
delegated,393ca71bd734f3071082f2ea630bf69e,8.3701,0.199678,0.11636160938497726,0.6642058154021095
delegated,397ac4bbb11796902d92929fa159facf,84.2294,0.244653,0.11620030164012533,0.6173982269669562
delegated,39904b25a6d2f13ed4d8765e3910f617,86.3914,0.273112,0.25116610116530086,0.5851884354054563
delegated,39b51f3a6e8447c3c8a1a154de62786,89.9845,0.36261,0.16193999398058137,0.6495216183455421
delegated,3a1915451880215e9bfbe8b02639d1e9,84.4875,0.228508,0.24722156142910728,0.6332271028025169
delegated,3a6ac28f247a30146d812a3e2aa98a91,13.5906,0.623587,0.3128630364814053,0.718426921788928
delegated,3a93bccaa0b3161afca6ee915b120ce0,14.5031,0.165863,0.18824624130765757,0.6767748169063789
delegated,3aa8876d86cf481d3fd2d4d929afab9,1.9775,0.445524,0.31257410668087493,0.8090436694623021
delegated,3abf9811f26c9752a9b8d9d3b5cf54cc,89.9856,0.157429,0.16151182463793037,0.730778852481403
delegated,3b01bd24d47245289159eab9ccaa73ce,45.9577,0.29607,0.31329986911396696,0.7206709249206124
delegated,3b18e32e6e0c5942d4d8765e3910f617,9.7302,0.740128,0.36780482609607634,0.7382249737918971
delegated,3b2bddb0e8ff57c85831a0624cf5a945,84.5458,0.464785,0.23815147435838618,0.7537480257224095
delegated,3b5e31b2987f158e9f46749e28e16975,88.5348,0.274232,0.16383251858769524,0.6655212373275702
delegated,3c1f9b42e848c740c59350d819542ec7,86.7525,0.10106,0.1474089695282229,0.7541207022995497
delegated,3c2a50e5907b0fb64da5feafe6f1c8fc,14.2083,0.22407,0.24736261652057495,0.8007756421820261
delegated,3c45d466c7e1c27367aa983983f9bf36,87.7144,0.148949,0.18126992002205294,0.6417108538449503
delegated,3c855f2a52d5e3f63c8d0fdfb1cc2535,85.8924,0.019784,0.434864160657314,0.7037164762643978
delegated,3d0e93c7aeb06cfccb349a60fd15aa15,82.8277,0.197517,0.220591270842532,0.7010712017690148
delegated,3d2aeaffcbc6f0bc41cefd10ce5d6cc0,32.0454,0.207116,0.179701288554483,0.7083003229520751
delegated,3dac0fd995c747ab336e8bf2357c029a,71.8236,0.372625,0.19987449057696294,0.8135271183129074
delegated,3dc60bce3e8d3ece3077dad41839c251,86.7696,0.247099,0.10261588366448654,0.6687248732810733
delegated,3dccc5e096aa99e4fe2ecb70903654e9,3.8202,0.129503,0.18510464516603234,0.7860575045453165
delegated,3dd8c11bc608441f1b17743c18fb63dc,89.7045,0.531878,0.27238270763879135,0.8747086922579962
delegated,3de49fd2e80f8c95c97cfc3e8a6b1d16,89.5969,0.112197,0.1644303700847586,0.8083784668262864
delegated,3e2a452e802b178eb72f1eb118b6fbc3,85.941,0.085922,0.20478586792327044,0.6823749838867911
delegated,3e2a8aab3ad459e5f446f92b52bbd82a,6.0088,0.150376,0.14446560949396595,0.6918298368074053
delegated,3e59aa33fcf672b8f4fb4dee5181bee,89.8299,0.234933,0.14753953452075272,0.7557356649468032
delegated,3e760133301353a147cddb7c026e92eb,17.6871,0.224038,0.1381677445380201,0.7112100728712663
delegated,3e8165c41c526ea45eb64c1003065596,87.2664,0.171376,0.07075926507179993,0.7325181148104396
delegated,3f058be47b5d4cf353c1d159a8a8422,57.4446,0.337575,0.11995692680733354,0.7354319783186348
delegated,3f14c153dc861c0990453a996fcb7627,15.7367,0.161086,0.16409263222791032,0.7304934381752528
delegated,3f51197359289bf839d3717288022c20,87.1115,0.373864,0.25988815146903377,0.809253781375137
delegated,3fc831f0c69c981048d189f942cedc62,85.5098,0.222352,0.29811104974317615,0.7616762610043059
delegated,3feb79684658db043efeb398bf800e80,83.5447,0.242043,0.239632744691418,0.6645629962340106
delegated,401960cb8526894f4b8710a3469971b1,84.2338,0.14372,0.49196518178159154,0.619986156771543
delegated,40279f85fc80e16edccc47bf0dcf5d3,89.9829,0.146645,0.15789624488070692,0.6409403505655723
delegated,407a485c7d711903ae25f6fe802a8997,83.4139,0.440478,0.22804996468782635,0.7471614394421011
delegated,40b48121d1879be2ee0605a41c3320d6,89.9982,0.295675,0.16911546618544473,0.7094656805383364
delegated,413f8963de404dd6c3c1160502619061,85.6114,0.463061,0.30987827515270916,0.7724331113882806
delegated,41a74616fe8dab5f88b61e9125676b2,66.6497,0.272891,0.1479189853953654,0.694621431745067
delegated,41ceeeab52fd3ed3a341228b21d337a9,86.2806,0.266889,0.09974253029274574,0.8294303412903015
delegated,41da6df6f2a4e48b5e4e23ed78187234,88.3138,0.044367,0.03939333691202542,0.5049488271385926
delegated,41f9be4d80af2c709c12d6260da9ac2b,89.9869,1.123689,0.5679470168807228,0.7501059247844833
delegated,423d14787208578580ff80bf789cd,86.0218,0.22979,0.22900896307100435,0.7255395513795563
delegated,424d411c37fd30384f224d639c7b7c72,3.1118,0.171987,0.27662420816121686,0.6803608096149915
delegated,42c74e5da10975c13af30a3946d92feb,71.1076,0.280171,0.13314551751441464,0.8256928002529146
delegated,42fa87cd27edca9efcb8d8c6d4df8143,82.9076,0.631051,0.3147521891311465,0.7712897705905792
delegated,437d1c161da1b9fc57e4c0b864012bb5,7.2034,0.27725,0.03702764305781067,0.7280473575661627
delegated,438b2dcdbd25a93dea65c47b660136e7,14.3557,0.327733,0.1348306433452091,0.7500060622641928
delegated,43f762270b438fe618a36258eabc2b9c,26.9598,0.247152,0.15510280636060425,0.7760312998338283
delegated,4421883492edac988075e9c7f3d235af,2.3159,0.04584,0.22773848149211862,0.5068535500913307
delegated,44571992d18375483506f52bbfa5b648,3.1719,0.184023,0.17953815539302545,0.6393237746919626
delegated,447ad1f23f96171f8d9b3c3ef984857e,87.8725,0.152835,0.14229426113693605,0.7098959449053608
delegated,44a50dc1a9d8a8a65144962e2c20b832,3.7105,0.096941,0.18932990363351426,0.6054042881229599
delegated,45342795c9bf86d94b8710a3469971b1,89.9725,1.182344,0.5926625702916526,0.6688624375248506
delegated,45c91d543ef3c1a829a50a2b3c5e5b6,80.8828,0.383387,0.17043494212766247,0.8149992385551912
delegated,461441f5606348f3d88a3e0e92891ad5,35.4953,0.373387,0.6414475653251578,0.7635707149191991
delegated,468a110ac6ede4507d11f9fcb943bcf5,86.6737,0.088064,0.42549620904895336,0.5980587044779794
delegated,47c0481747741fa247367565b9fdaec5,8.7992,0.093428,0.08040874804371304,0.6674272389995122
delegated,47c33af88f4926676213fd2f62884e62,86.11,0.275533,0.40391392761661193,0.7929549750544294
delegated,4814cb73a71235dbf155d75bbf62b80,83.7834,0.123051,0.15544951927422326,0.7273014047963918
delegated,481f7a57a12517e0fe1b9fad6c90c7bf,7.2223,0.088648,0.20119019238992047,0.7495595162126656
delegated,484a49065ab1430624256fd51423318f,4.0377,0.125253,0.0798703082172473,0.6827458754585595
delegated,484f3660bf095e6f2b8a1a2aaa466160,89.9986,1.024804,0.5327751873798926,0.713140950959712
delegated,488b9ae283b800b282ec895e014b9eb3,5.2272,0.176716,0.09054488496510908,0.6533252551943038
delegated,48ea3558db137e87ad5067eac75a07f7,80.6631,0.094943,0.1331427978493339,0.7629437988193224
delegated,496f1d6cdd0a0aa247b74f4d1238a1fd,71.491,0.279753,0.227060066079976,0.6867421550199978
delegated,49ab2a5a9005eab9d2b12aa6a0f050b3,86.3837,0.272395,0.23354437506929251,0.6871533631088358
delegated,49b69d5e4330ae2457b1c0b6d5084bcf,83.4477,0.153138,0.2744252406169143,0.7218283527770002
delegated,4a7e3ca704e59439b362845c6edb57fc,7.2388,0.236365,0.02538253429402569,0.7810962800878675
delegated,4acadee1dadac64e4b8710a3469971b1,73.2884,0.139472,0.3963219682964408,0.6501603892499923
delegated,4b079b2e510fffb8cb2a965e75be701c,85.3507,0.197184,0.06523510200690885,0.6924315592336852
delegated,4b38f041ed60b99f7fe17e97940646fa,89.8822,0.21636,0.11221819693938173,0.8227261379806432
delegated,4b495cde98399a83d4d8765e3910f617,89.9974,0.187899,0.14835439147707508,0.7203816457691654
delegated,4b715a1f611b30768b45d2a1081eca04,83.934,0.210773,0.23025675868182846,0.7038191780640437
delegated,4b80db7aaf0dff0c4da5feafe6f1c8fc,88.9101,0.496466,0.31274363288815943,0.7744737523638887
delegated,4bd1e17e8bfe8d5622309d9bc2301ff1,9.8254,0.619501,0.3662079911779977,0.6364062407872639
delegated,4c68319a9f02d3909807fae46dcfc049,70.0093,0.181431,0.23290663524207367,0.4080229110438553
delegated,4cf8fd9b396d0d24868bb660c8b7e409,80.5651,0.189833,0.2720840593092955,0.5302997755696686
delegated,4d033564f0dcb412afac285245c66df0,83.2567,0.092404,0.06035010742386153,0.47968368891092994
delegated,4d38a3e7f051446a9b5ae2fb66e1e25c,89.9633,0.166641,0.1392198256336544,0.7619210704556811
delegated,4d79731efe402b0d635469b95109803c,51.2129,0.371471,0.4186207844773566,0.7526568789756914
delegated,4dabd28be1615419546a56a24fdd418a,81.9872,0.173259,0.277302617344996,0.7323597482516192
delegated,4e1fdafd569814c241cefd10ce5d6cc0,83.3946,0.229596,0.11516694799132972,0.6437246827320082
delegated,4e31ddf3828a40f3cd525309aaf63a44,2.7349,0.033846,0.3921851978026798,0.7286067947166264
delegated,4e43690694133a65e5ef38e098c46afd,86.4286,0.296084,0.13977096117189927,0.7516519667658516
delegated,4e6313bce5ee3698909d4348e3fee2dd,22.0007,0.056544,0.13903261665586752,0.6831134452776682
delegated,4ead9b28515b97fdc0e2e9e9ade4d03b,3.3196,0.167145,0.1797281085264826,0.7213938581485307
delegated,4f228d116af6e6ad88a3e0e92891ad5,4.1081,0.206569,0.6434225662063615,0.718389350130785
delegated,4f35874fc0301d015cd4f7d5b0608a,21.3916,0.283614,0.13702249289709295,0.7673559434238191
delegated,4f409f31b182075511b6d7dda2bf041e,5.9918,0.080546,0.03945867545874652,0.5886562521979799
delegated,50557c5a0d38b38920192a5319e3e2e4,88.9595,0.062662,0.0227749574169632,0.8000029670205754
delegated,50b1f4e5a130dafbb5b1048c702c9b77,18.8568,0.31793,0.32480265936631697,0.8856219760708349
delegated,5125de61a2cf9dd2b362845c6edb57fc,77.4447,0.146827,0.09076413791072267,0.7055413784389165
delegated,5132921c7ed221103af30a3946d92feb,5.016,0.214648,0.10732187593768543,0.7821356837332285
delegated,5135a234fe18481235836c728d324152,64.4205,0.292807,0.33560570630338216,0.8027405004555334
delegated,514623ec3be9f8ac9f46749e28e16975,3.4582,0.133189,0.2224338890727679,0.6883014636114165
delegated,51c60589bdd1ed73d4d8765e3910f617,82.406,0.303165,0.23625163866837182,0.7154472924034972
delegated,5207969c5c38875a6eca3a103e1326ab,83.9685,0.151785,0.07756480400878385,0.6824691123770763
delegated,52160c130b4c132244221bef0fa3c36b,87.807,0.427509,0.18766324237308102,0.7797779687203336
delegated,524e4a1041ae53154b3c42e318f3affc,87.0466,0.192192,0.15390819561850902,0.7807987068537018
delegated,52867aee1e2e137912a905e721b748f5,87.5543,0.232643,0.24450961068350316,0.7165472378835238
delegated,5294d0d31a33e67912de5317fe5b354f,87.2505,0.117739,0.22496889849456533,0.8172354722744429
delegated,52c23e4a42c5f058ffc6e457221b9271,30.3053,0.449793,0.35466027602716865,0.8182504512876407
delegated,52ffc103719ae88ef0f40fbf85e100a,4.6668,0.157786,0.08857009099419366,0.6850035281350402
delegated,53433f3e15014d831220240e825d0985,79.7281,0.296759,0.09719028312900747,0.7340233217381362
delegated,536cbcc72e3f648fb362845c6edb57fc,89.7657,0.138568,0.15651311659761682,0.733480484013206
delegated,5394ceacb131b5e79d7aee0f8e107545,12.4834,0.705224,0.3512827798259793,0.7993768545022545
delegated,539ad95ea77939f8f9a3483407086411,5.1196,0.110516,0.12808616584217708,0.7520502921448325
delegated,53ad4a901e8b0dd9121859336e292a5d,87.5667,0.036148,0.09810091638127016,0.8245247885572665
delegated,53e1d0645ff2afc54c3aee8e9d3a6ffa,89.6846,0.481223,0.24757455433502693,0.8170638838049157
delegated,53e3f4b35e8c992e954bfb4cc0842c46,9.3628,0.145751,0.0985442320637074,0.5685835624078643
delegated,54547a5cbc7cd402c955e5ed03ef3a2f,1.8859,0.125431,0.2297199777107978,0.6052736037824682
delegated,54ad30894e9c74f28abdeb0a990504a,3.7985,0.143054,0.07288272112304735,0.6322563504515218
delegated,550e62946d2f55554bce3147c41ec725,84.6582,0.211649,0.11660042138123111,0.738253413886239
delegated,55a09adb1315764f8a766d8de50bb39d,6.9739,0.349224,0.06025448510096549,0.7740154796193955
delegated,55c97131574186c0d4d8765e3910f617,11.8625,0.210747,0.2342989149303677,0.6994991301824892
delegated,55cf3c1207e421a29e3e34eaf1f39535,89.2319,0.096769,0.2979950658327413,0.8423978962304587
delegated,55f0e38a64ba2c2d813b65629a36678,2.7517,0.166243,0.17245137722907644,0.17719193817318177
delegated,563569e15313d7eb89e13811ad04f53f,89.9238,0.155233,0.13995295258054402,0.5612188117118659
delegated,564813720bdb0cd93321831d2245cf06,68.0981,0.22218,0.0934943503299776,0.7576315633554955
delegated,56e1f35c70ad2859c59350d819542ec7,0.2126,0.278011,0.19134956362951375,0.7217652709678273
delegated,57041ab17b34eba1f49237e570f62c8f,33.8363,0.022643,0.41168822307450254,0.7600764688887666
delegated,571dd1b4d09773c5bbe43d356df0e955,4.7058,0.20774,0.09581690774754101,0.7448800896408588
delegated,574447022c4473d455f46d55537192b6,90.0,0.084044,0.06718203108425755,0.6750225423916589
delegated,575289640b8fe387a0c6c5e8898c5f38,14.7882,0.072993,0.04932208338514695,0.6404072589431536
delegated,575595ab81e657315b3aba3f0877c74f,85.4501,0.18745,0.24004185258242172,0.6312091483821886
delegated,578b801e35fd2defd4d8765e3910f617,85.8788,0.227216,0.10389415088870496,0.739395792456573
delegated,578ba0e5871fd931b8e562d273208aea,16.0757,0.118853,0.1615366530226595,0.6451618736106632
delegated,57b4898f5b94a5a89d297e74104d3ac3,71.808,0.311494,0.16759912150226303,0.857078581259617
delegated,589c1f69b5a29cb7b362845c6edb57fc,88.456,0.366437,0.1841056042773097,0.7998449796961337
delegated,58bc4edaefdf3b0e1db42cf774e49bf,89.5731,0.114749,0.12441868228253304,0.7998818430353327
delegated,591613a69c2e212f78c0a4707b40a908,74.2837,0.225953,0.3901502174676454,0.7678088666052157
delegated,594c15031388ed1588cafac7d7e6b54,27.2576,0.21393,0.05835960596901961,0.7358630394482896
delegated,59bf155f2c4d655894c7c2dce500aa02,7.0309,0.360888,0.18998866895771668,0.6643505870713899
delegated,59c7c6a65cf462be43acec71ba42b6b7,89.9506,0.104883,0.11160008294332496,0.6233080361930016
delegated,5a34a535ced91869354ab1decf4fe605,3.7082,0.103364,0.28697773754571626,0.7099473949522239
delegated,5a79d517ab366c52ccd0340812259a39,88.4342,0.15032,0.07758912699783115,0.6935401241778874
delegated,5a86b8c93baf8ad0a9030dd33d75b731,83.1031,0.27744,0.18005731530121202,0.7118347270174072
delegated,5aa9a03af76807fa94f937d854219137,88.5798,0.253164,0.22902915128227444,0.7477192797610759
delegated,5ab38425eb09fe33cac2a982f1c2a5b5,89.3826,0.060434,0.034162638466394696,0.7561018400162067
delegated,5acf58974a81ba7ea7b482715d4b6103,19.7948,0.272478,0.3648309137903652,0.7906253710750902
delegated,5b50871735c5cce2d2b12aa6a0f050b3,86.6164,0.240335,0.2442843829135701,0.6676602502231409
delegated,5bc75cb5c0270e60d2b12aa6a0f050b3,87.4208,0.217088,0.24470058450432539,0.7305619325934244
delegated,5be09ade953eaf6ca6910e4922d61aa,74.7148,0.26254,0.25064049560281704,0.7300441582194537
delegated,5c10e37453733ddb46d83d16be057f3e,25.608,0.10257,0.024394439922326688,0.5098083928190874
delegated,5c2a57c2cff7cc06d636d2b2e734dd7a,89.9958,0.070119,0.0283761112813622,0.7646223809596222
delegated,5cb40adcdfa5247681faebbdea6bd9be,86.2739,0.267023,0.12819292424687032,0.6922056484383695
delegated,5cbffd78e4cefc3038330212e10bdbc0,88.4484,0.195806,0.1558257214385053,0.7238291420763163
delegated,5d68fdf84dfdc4809f136629ee03397d,3.7491,0.55643,0.08154798143849082,0.7405392888126343
delegated,5da1ddcc8d5f62577f5d4139a48ddb6f,4.2979,0.184463,0.035990724794625485,0.6468880889122173
delegated,5ddf4835ed5640e942e61fccfc5d24ee,3.3785,0.133044,0.007634064356125301,0.8108109094301746
delegated,5df84478c357fc7c5b056960183c4aff,4.2674,0.072772,0.0881759167573712,0.632598131415317
delegated,5e1ef1b63216952dd2b12aa6a0f050b3,80.9244,0.197774,0.2149613437720041,0.6911172836353152
delegated,5edc6766196953a28f62bdf4e9082924,2.5965,0.395406,0.49908359667647073,0.7703093351838157
delegated,5eecd4415ae176b6c6bf3b18b8ca71a,8.3192,0.124804,0.1259845029628955,0.6710817233351709
delegated,5f9fd9bf28da76ebed2eab6efdeec5f8,87.0115,0.376151,0.38831061606771766,0.7758955806553571
delegated,601c1c3d98596cc34a60c1a189046dd1,87.2876,0.171481,0.07857992973406423,0.8069565561952113
delegated,608f7c4d52bbfeec9f00d9b3defbf21d,4.567,0.261852,0.24345232997948835,0.9274386688966251
delegated,619b49bae27807fb1082f2ea630bf69e,3.5785,0.206246,0.07444753119984769,0.6421150795819314
delegated,61a19c2b6dbab7be1291d1279f7bf122,84.6049,0.21126,0.10418622966927056,0.7562706985586152
delegated,61b9d7c12ba7aed4c59350d819542ec7,59.7893,0.459377,0.2980851116464323,0.6884226755438826
delegated,61bd590e917928f6b6ecbbb2e4d05900,4.4836,0.211184,0.25678365964267547,0.6722361232276658
delegated,61e3c4fcffab96b9ed98cca8f0ccd5f7,86.4366,0.201748,0.08629059341182366,0.7283523542219335
delegated,621f1f65eca6fe7fd7c9d85d3b7335dc,26.7571,0.324423,0.09679195138266505,0.7450160355022442
delegated,622dadb90004f49fb84959963148f2a2,89.9943,0.261673,0.16436052547500993,0.6931876107818865
delegated,62a332e54cca36f547b925ad5d9d8738,80.4228,0.080368,0.42226915236972035,0.5260339889206034
delegated,62f8ee99e2961024834b1a533ffa0490,3.6798,0.133384,0.09825415851078664,0.7018001448511983
delegated,637b36b2e5db7f513f7e27638e63d848,87.9974,0.386681,0.19602938814195134,0.8276161152062224
delegated,638f96b7300e754178d5e65673875191,6.6922,0.125032,0.12187133435640418,0.6047255611997658
delegated,639822a6db5ec3d852470de2774d6099,15.6224,0.123627,0.11174213363427334,0.6428175904457389
delegated,63cde6b5e85cae2bf4b6538438a0b930,37.9794,0.434332,0.22354545194376121,0.7470697313837227
delegated,63fc809815b9639de7c7920f6a65a54d,48.6609,0.332513,0.18028971453182574,0.6576184031076455
delegated,641234f284243decea95e61f66327e28,50.5642,0.712721,0.46989119209243907,0.48914548610312625
delegated,643191e8ee56104e424f8f8e828c9ab9,82.6133,0.10613,0.2755435781588982,0.6561674784585688
delegated,6458583a168aa52af42a90fe4baf4591,87.2929,0.78318,0.29602513393725705,0.7284921659618132
delegated,64d5bd4a6af3da16327289c00b6dc9ca,6.3105,0.320211,0.12111309282584064,0.858579512169738
delegated,654362e53ebb6e303321831d2245cf06,89.8937,0.179762,0.08995927306589946,0.7790598889672118
delegated,65470e16a5880d4dcb2a965e75be701c,57.9412,0.281552,0.20109780918215617,0.6710812631449481
delegated,660e11eff2108a00f8ff821990890128,57.4708,0.084517,0.025756012035548313,0.6502994304055632
delegated,668c488e900c2ede62a9eaa32bfe99c4,50.1951,0.324307,0.11990837842199153,0.8021470497835355
delegated,673e5bae900225783956bf2322987dd4,87.3278,0.119223,0.022791975360791587,0.6170324946552186
delegated,6752d9230ae82d1ce67de87b371d4c06,80.1706,0.189556,0.24153638894659343,0.6799318813059058
delegated,67967d0213be8b199fa004564ade09f8,89.555,0.534327,0.3325297712776116,0.7957251482845146
delegated,67eaa2b16399f3e88809fffd0cefbf72,90.0,0.061224,0.03198503653104226,0.729301437690866
delegated,68220c134171d105f0fb3e3d2a0d34c9,89.995,0.36317,0.21772052430532401,0.7163932664288285
delegated,689fce16d1f9099b9aebadb76803631,2.8082,0.377202,0.19130007672583002,0.7800255991881186
delegated,691480901ee9f047ad5067eac75a07f7,85.3982,0.238396,0.1162197467465601,0.6574597990677251
delegated,693b8a150f9e844e50539bb73fa8aaff,86.9134,0.433772,0.1606975861858784,0.73732197860074
delegated,69544db102786237f51f77a6d7299806,90.0,0.842761,0.439302858959163,0.6974544958907374
delegated,699cd83b28bd248d30f646576d932e1a,2.7174,0.150032,0.21511917224976643,0.7105770340658591
delegated,6a121783609b4a18824662341ce2b233,87.0208,0.061654,0.2190072726680733,0.7900089076182054
delegated,6a237c1e61fe2bba8490246570868c8d,41.8445,0.506949,0.18864956850690442,0.7503268758077596
delegated,6a72d6a26d28b02bd626c689702869b7,90.0,0.247306,0.17333143506774332,0.7766508739550237
delegated,6abd7ebbc9020871bfbc6e788697e036,3.1379,0.049254,0.2860298067463944,0.6483978938514018
delegated,6b00fdf6062389ad738dd0d3509c7e47,88.2144,0.176869,0.08471842039297289,0.8597645723207892
delegated,6b32d3a9198f8b03d1dcc55e36186e4e,76.1531,0.30529,0.21853080820198362,0.8449149375768792
delegated,6b47fc9f533618719c8ccc4e539799af,50.6062,0.226314,0.23975512293726076,0.6786560331588768
delegated,6b9d09fcf8998360a36fa9e07c662628,8.2183,0.364882,0.07817011385501929,0.760756736359171
delegated,6bf058da5c3835b415ca6115a4467dd6,82.4072,0.51917,0.281685935331042,0.7469836498211343
delegated,6bf0f5e06cb748bb9671c58246946ed6,89.8246,0.240399,0.10760835098592365,0.6905325688955132
delegated,6c1ca36830d54ca5c9736640ccf985f5,30.9745,0.285755,0.1624120990614102,0.7543810155441389
delegated,6c3e80092fa36371cb2ecbd32dc2119e,12.4372,0.103638,0.09304631581740398,0.6383295760118374
delegated,6cfb76b40fc41da2a6e67635b9d1cee5,63.2219,0.151671,0.08474210272930092,0.7950989723530127
delegated,6d08f3c059e674dfcb2a965e75be701c,86.9056,0.160015,0.1069420269352624,0.7333946890848277
delegated,6d755a3d6d0f265d77ea5e1afa5bfe6,88.5864,0.797786,0.4279035893127155,0.8328322865141993
delegated,6da867f9fd8aefebc26e81144f3196d5,2.6826,0.040092,0.17592541100502623,0.5563121268232852
delegated,6daa439badf26355593ebeeedbff73b,86.6003,0.552617,0.27723798584821907,0.7930768023904564
delegated,6dad3b17869cb20fdf94ba6a907dbe8,23.6431,0.302425,0.15746875210006558,0.7861766933036759
delegated,6e77b16c5463bf147756371b6ccc35f2,82.9941,0.219511,0.22776156415231674,0.6887933179364195
delegated,6ec0ed3fc05dc7b7ad5067eac75a07f7,89.9969,0.139696,0.09684479862571865,0.6656766903451218
delegated,6ee844357bbc5bddd4d8765e3910f617,87.7478,0.259531,0.18851561851117513,0.7347618130724132
delegated,6f1c542f24b8e50554d7082b34825ef0,75.3324,0.258079,0.09680807519716687,0.7420008454554452
delegated,6f46c38f86fa961ed2f1945599cd5176,6.2863,0.075944,0.36933124874159073,0.6335287667207334
delegated,6f607a06c0d86895ad5067eac75a07f7,17.9187,0.280479,0.24827822705751007,0.685142314498244
delegated,7077395b60bf4aeb3cb44973ec1ffcf8,20.8962,0.148106,0.2136630302865421,0.8864029993437446
delegated,70a2b281cd8d59a52d19175e7d19b7cb,86.8701,0.177786,0.01448473048738159,0.7756303375470668
delegated,70edb39bb2710eebcb2a965e75be701c,88.1449,0.116017,0.22216621256495442,0.6296749586734091
delegated,71c2c44dd20ae153353a90f87b8ecab5,90.0,0.453906,0.2314393114893549,0.6287061989697629
delegated,721617d5fe78f33363ffebf86d8dd00,88.8595,0.202528,0.08731727177500129,0.7959451216014716
delegated,724fa46215e03f4c52d9fc61873164a1,89.9633,0.252461,0.12795294987503417,0.7764013620164061
delegated,7290270e8dc33f5bef54591980b8a426,3.5224,0.156194,0.1800741561617871,0.7549979169425065
delegated,72d950ea1c029bf2369c46027bce7af,19.2765,0.34052,0.258055637148551,0.7664081934422404
delegated,72f501d4168713b9445e85eb534460b0,89.9996,0.735107,0.3757390563386516,0.8074442761673989
delegated,739725054f3dcee41ef2486fe36a1e66,9.1882,0.287006,0.23476320803490075,0.7543795898935114
delegated,73c2405d760e35adf51f77a6d7299806,86.3557,0.090816,0.3285597260791101,0.6014112555785204
delegated,74983e99e7606eb114708467db3d00e2,11.0519,0.171968,0.06125884234822948,0.6349434288560099
delegated,74d27bf812f4a7d83a2dfdc3f38ea6c3,74.4711,0.202561,0.09150093346248545,0.7265815661184579
delegated,75c4595a4d1c3bf9fd2b139960f72a73,90.0,0.825947,0.4138931983845578,0.625646276969072
delegated,75fc875e3d2bd8fbf01129d246a5d1a5,1.0986,0.076511,0.10712672930854683,0.5756397554296595
delegated,7681e8a8ba049dcec16b50401ee47ac,5.3667,0.056644,0.14035649850460447,0.6157550530359094
delegated,76976adc8a170036ae23680cee12f145,3.8743,0.383113,0.08277873670581984,0.7758887972186779
delegated,76f657e27f2aa86391a491e8257bd6fe,3.4126,0.137698,0.17853961546840846,0.6911646227725395
delegated,775230183193fb9c39054ca4bd28c2fb,1.6063,0.128196,0.09488802001467384,0.6688173949025138
delegated,77c2f1b7a7c0a4d15ca1f314f1afc186,33.0241,0.279779,0.14135940806666555,0.75745834638893
delegated,77e0932f0886aede3321831d2245cf06,88.5451,0.164535,0.08077811368367242,0.7981627744837496
delegated,785b58a111b0498b9572486e5a924845,85.7186,0.184915,0.1444909316012636,0.6759674224109441
delegated,78d36740730c94a4490ad276cd2af3a4,48.2441,0.293483,0.3087028040723612,0.7668783985160967
delegated,79ace304188699fd5fe7cbb6d6b5e421,89.7567,0.604848,0.3061497615288153,0.7828884570851883
delegated,79b834190bfcf065bc7069dbf29b2330,89.896,0.362794,0.2202439494254228,0.7584845207961043
delegated,79bf4c4574bc9c4552470de2774d6099,41.1142,0.152641,0.11390278830919136,0.645006847090769
delegated,79cbb3c5f6bad447abc635d6ed355bef,89.9993,0.843619,0.4741695338380719,0.8199474219413042
delegated,7a48b295d6c3956fa96fd0f479def5ab,86.8799,0.280402,0.592536721022542,0.786295606548597
delegated,7abeb2903fa22d0fad974a50533b722,9.1329,0.389235,0.10415373152771838,0.7162549910186077
delegated,7af2a3d126ac5e44fdda95e9849ffbd2,84.7083,0.058498,0.507161076120395,0.5184089320129791
delegated,7bddc990442a3c6ea8ab8175d04e5764,87.3125,0.167857,0.1444965817875235,0.7996985710976753
delegated,7c5bebe21d2f9232af268f6180933aa3,79.0186,0.174714,0.17746638826125227,0.7261438480323033
delegated,7de0323af143c38bd4d8765e3910f617,4.6731,0.169519,0.08084813951533291,0.6748556601722479
delegated,7e029f73e9cd98d2f155d75bbf62b80,44.8349,0.132354,0.2473034953963391,0.6852847991721418
delegated,7e32602a20e478ddb362845c6edb57fc,85.7379,0.222474,0.09641708069876619,0.7410918731510502
delegated,7e5dbe69598c6439ab80ed476c7fb6b1,87.2833,0.298554,0.1953510217480139,0.7841917060257863
delegated,7ebff305b2e93504239603972bcd2e7b,89.6139,0.161038,0.25788894401096335,0.6760166712195557
delegated,7f756e697cd03ac821844676433a0aca,86.4143,0.350943,0.43920871815506535,0.40330112343212604
delegated,7fce8c7fc6ce0364fcd4910413c446d9,89.6975,0.170834,0.24292182363497358,0.8117858374580456
delegated,7fd1b974ea23815ba0338a523d3365ec,4.5793,0.134122,0.0947183110264144,0.695572279154007
delegated,7fe08cd7a9b76c1dcbde89e0c48a01bf,85.1488,0.40616,0.20363503900540877,0.8279627757754318
